Zip;City;State;Latitude;Longitude;Timezone;Daylight savings time flag;geopoint
82514;Fort Washakie;WY;42.971973;-108.92886;-7;1;42.971973,-108.92886
04088;Waterford;ME;44.190761;-70.70757;-5;1;44.190761,-70.70757
76708;Waco;TX;31.584132;-97.18558;-6;1;31.584132,-97.18558
98038;Maple Valley;WA;47.381989;-122.03553;-8;1;47.381989,-122.03553
20223;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
98154;Seattle;WA;47.60632;-122.33357;-8;1;47.60632,-122.33357
98845;Palisades;WA;47.466573;-119.82091;-8;1;47.466573,-119.82091
99154;Mohler;WA;47.376884;-118.3799;-8;1;47.376884,-118.3799
98283;Rockport;WA;48.509814;-121.48418;-8;1;48.509814,-121.48418
98497;Lakewood;WA;47.066193;-122.113223;-8;1;47.066193,-122.113223
98668;Vancouver;WA;45.801586;-122.520347;-8;1;45.801586,-122.520347
67150;Waldron;KS;37.026317;-98.20814;-6;1;37.026317,-98.20814
98557;Mccleary;WA;47.054419;-123.2739;-8;1;47.054419,-123.2739
51577;Walnut;IA;41.470851;-95.20256;-6;1;41.470851,-95.20256
41095;Warsaw;KY;38.775686;-84.89756;-5;1;38.775686,-84.89756
98277;Oak Harbor;WA;48.303774;-122.65093;-8;1;48.303774,-122.65093
98524;Allyn;WA;47.374343;-122.8388;-8;1;47.374343,-122.8388
06722;Waterbury;CT;41.365709;-72.927507;-5;1;41.365709,-72.927507
99166;Republic;WA;48.657684;-118.72647;-8;1;48.657684,-118.72647
37183;Wartrace;TN;35.508541;-86.30889;-6;1;35.508541,-86.30889
72389;Wabash;AR;34.358049;-90.88366;-6;1;34.358049,-90.88366
98223;Arlington;WA;48.203856;-122.05288;-8;1;48.203856,-122.05288
60556;Waterman;IL;41.768498;-88.77539;-6;1;41.768498,-88.77539
89442;Wadsworth;NV;39.659593;-119.30527;-8;1;39.659593,-119.30527
20250;Washington;DC;38.887323;-77.03274;-5;1;38.887323,-77.03274
98802;East Wenatchee;WA;47.436898;-120.25742;-8;1;47.436898,-120.25742
98651;Underwood;WA;45.730656;-121.57558;-8;1;45.730656,-121.57558
15781;Walston;PA;40.964542;-78.99646;-5;1;40.964542,-78.99646
98481;Tacoma;WA;47.066193;-122.113223;-8;1;47.066193,-122.113223
98852;Stehekin;WA;48.494944;-120.73348;-8;1;48.494944,-120.73348
20411;Washington;DC;38.883962;-77.022098;-5;1;38.883962,-77.022098
04030;East Waterboro;ME;43.585861;-70.6793;-5;1;43.585861,-70.6793
20099;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
20571;Washington;DC;38.900559;-77.034554;-5;1;38.900559,-77.034554
27051;Walkertown;NC;36.174243;-80.16679;-5;1;36.174243,-80.16679
99036;Valleyford;WA;47.52507;-117.27054;-8;1;47.52507,-117.27054
17582;Washington Boro;PA;39.993398;-76.45568;-5;1;39.993398,-76.45568
05674;Warren;VT;44.106922;-72.85816;-5;1;44.106922,-72.85816
02538;East Wareham;MA;41.782915;-70.64881;-5;1;41.782915,-70.64881
98204;Everett;WA;47.90296;-122.25064;-8;1;47.90296,-122.25064
99015;Freeman;WA;47.653568;-117.431742;-8;1;47.653568,-117.431742
15301;Washington;PA;40.170663;-80.25185;-5;1;40.170663,-80.25185
98035;Kent;WA;47.432251;-121.803388;-8;1;47.432251,-121.803388
27052;Walnut Cove;NC;36.298241;-80.14383;-5;1;36.298241,-80.14383
20456;Washington;DC;38.898111;-77.040149;-5;1;38.898111,-77.040149
98620;Goldendale;WA;45.846697;-120.75703;-8;1;45.846697,-120.75703
99205;Spokane;WA;47.69399;-117.43979;-8;1;47.69399,-117.43979
20505;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
